"gene_id","Individual_1","Individual_2","Individual_3","Individual_4","Individual_5","Individual_6","Individual_7","Individual_8","Individual_9","Individual_10","Individual_11","Individual_12","Individual_13","Individual_14","Individual_15","Individual_16","Individual_17","Individual_18","Individual_19","Individual_20","Individual_21","Individual_22","Individual_23","Individual_24","Individual_25","Individual_26","Individual_27","Individual_28","Individual_29","Individual_30","Individual_31","Individual_32","Individual_33","Individual_34","Individual_35","Individual_36","Individual_37","Individual_38","Individual_39","Individual_40","Individual_41","Individual_42","Individual_43","Individual_44","Individual_45","Individual_46","Individual_47","Individual_48","Individual_49","Individual_50","Individual_51","Individual_52","Individual_53","Individual_54","Individual_55","Individual_56","Individual_57","Individual_58","Individual_59","Individual_60","Individual_61","Individual_62","Individual_63","Individual_64","Individual_65","Individual_66","Individual_67","Individual_68","Individual_69","Individual_70","Individual_71","Individual_72","Individual_73","Individual_74","Individual_75","Individual_76","Individual_77","Individual_78","Individual_79","Individual_80","Individual_81","Individual_82","Individual_83","Individual_84","Individual_85","Individual_86","Individual_87","Individual_88","Individual_89","Individual_90","Individual_91","Individual_92","Individual_93","Individual_94","Individual_95","Individual_96","Individual_97","Individual_98","Individual_99","Individual_100"
"ENSG00000001630",-0.325765642656662,-0.467552945786321,0.071125111188557,-0.161303657628284,0.112871348064851,-0.447977501488515,-0.0807730469568909,-0.240245648165239,-0.240125845818138,0.0946353321091379,-0.0588607706131244,-0.220625779030707,-0.126958855954989,0.188222159763082,-0.320959416139146,-0.539129400000503,0.293826940512639,-0.251647344407798,0.270480412396404,0.0445461162525373,-0.00762989845844729,0.178688737761952,0.351209480671883,-0.0266287671341335,0.634585752531386,0.171481286167626,0.147895397312107,0.116298767547517,0.154521432813922,-0.210893857391797,0.134324045847604,0.107639069917935,-0.0281890314142745,0.172301561059716,0.197420392856664,0.210597763141508,-0.176099089117831,0.391113611285651,-0.160389630391588,0.0965083410221896,-0.00797483973656105,-0.265417832393328,-0.75330570203253,-0.262534690898813,-0.0134660690484974,0.120431100253348,0.0366028776839641,-0.10781375609564,0.16210699260073,-0.0774965984794516,-0.481915204008873,-0.0134739751872986,-0.10068438139507,-0.223453838367852,-0.182262634598783,-0.190001488063304,-0.215483765965509,-0.0671643303480244,-0.0215301391771523,-0.346274090424234,0.354881302841362,0.213223569717704,0.166639497410647,0.0450139262627914,0.0566374325217118,-0.015396462106687,-0.146780795422604,0.213259116641,0.0205395769829228,-0.115929775141075,-0.186526911824401,0.119101074960838,-0.0671118108876863,-0.0227666168856017,-0.294843503524998,0.178216542513817,-0.354604743435293,0.170751329621162,0.0658765023969313,0.189211316310874,-0.570104524189366,-0.330222901773346,-0.185003509169301,0.210269915657548,-0.205398709550195,-0.121964998758322,-0.0394238272840116,-0.246310751944612,0.168496415817615,-0.158315188118299,0.197200820603384,0.468490643818596,0.0369050056275703,0.0369468912413821,0.0199282871166148,0.615487773262478,0.248369589327593,-0.405665319455868,-0.0214734735975921,0.0637115151985272
"ENSG00000002746",0.176655429795677,0.146075473169662,0.0401786568147353,-0.0924485016832513,0.0105048928858654,-0.0203137972294165,0.0381466324522036,-0.0380001299295441,0.236223718619095,0.0246706570291055,0.22167166975922,0.111120606818989,0.00862697499810255,0.0610544292504702,0.220622494340254,0.117676103245711,0.0585313569669308,-0.235293756019444,-0.349548545072647,-0.107081255325114,0.0511041394796617,0.0705575597774046,-0.0327964166388386,-0.188415445809103,0.130790146796935,-0.194165783179513,0.316306646912697,0.0167082328978328,0.0332028464547265,0.149692755352551,0.24490516001053,-0.202388191259252,0.0108660783281846,-0.153699525081673,-0.0666579647316791,-0.0412667613519496,0.0712845921014224,0.216218859250808,-0.344524076375744,-0.0797958555599,0.243035216887712,0.266630980151574,0.0514781742266039,-0.244768164781326,0.194624199612167,0.454081013781417,-0.0685373414093333,0.187274925667409,-0.207985007193516,0.015344575548042,0.0646037205195183,0.578796979497882,0.0418194659183334,0.39147617506868,0.0499396959734994,-0.231394466513003,-0.237154395668424,0.180473996852639,0.0659955597585329,0.00967259580759549,0.00537695449662141,0.227700023796503,-0.3236044505261,0.00740975827833873,0.102559290779805,0.136676799460973,-0.371020928877307,-0.139179856255492,-0.350097301450659,-0.0837398906445552,0.240639127386842,0.2766910636639,0.0394684596503213,-0.150879474250313,0.0929798750627186,0.144213133881347,-0.140603516974844,0.0685289683220831,0.0613261359428259,0.214501813468886,0.16602796143288,-0.317496412222443,-0.0353147446199153,-0.0911524798388636,-0.0168341113005499,0.298181910912212,-0.120898516289768,0.0203153254302982,-0.0435581477289332,-0.100812464167394,-0.182199042676342,0.277761403414684,0.0491799579175274,-0.446528401583379,-0.0172519595131752,-0.284025715886959,0.34206036924428,-0.232280817857615,0.172664211781859,-0.0060375663526748
"ENSG00000003989",0.0347148792343361,0.0251851691386956,0.0301255471825079,-0.0226961110139395,-0.0841511872887519,-0.0455824702080272,0.0400240503248305,0.00120951314659058,0.0407456169156171,-0.0881885103964977,0.0245449370684637,-0.00660558375408317,-0.024430226673649,0.0345436883788745,-0.0157371408075124,0.0166766008352262,-0.0539151836960957,0.0276934304159975,-0.0318736072883001,-0.0162233415110356,0.0218702972299353,-0.0266238719733274,-0.0257598083421467,-0.0158764669801011,0.0382364694837276,-0.0110080539745337,-0.0407540877128821,0.0681491732920723,-0.0380755797714532,0.0342849951750046,-0.0296603446518207,0.131445279524361,0.00048727246946565,-0.00550315796628308,-0.0139285860787981,-0.0176999047933689,0.0155057779626474,0.0373472099036102,0.00104695998618028,0.00796320195962935,-0.0410229477858866,0.0357275095574989,0.0893717468694639,0.0177281322504829,0.0192586874855491,0.123363267053271,0.0572923346981987,-0.0836619628024563,-0.0401279575301176,-0.0480344049084247,0.0471132188378934,0.0185660873220957,-0.00898587535497288,-0.0370927027401674,0.00143240981683149,0.0996636188064426,-0.0430189918449002,-0.0425746934358757,-0.0129459977233307,-0.0156830797262002,0.00663975885540332,-0.0556869938116533,0.0461118166358292,0.00514311701304975,-0.0300384535281552,-0.0378425240312929,-0.0633154627651211,0.0143542473720226,0.00300262680832515,-0.0193032040037291,-0.0674004352889817,0.0513120935625072,0.0947387056021165,0.0314822981676403,-0.0516239956679741,-0.0789071608690024,0.0100368290893183,-0.0321207917112952,-0.03862534489041,-0.00624694120853776,0.0453257057428245,-0.104130019268002,-0.0425620688540843,-0.000515533409468282,0.080759839669911,0.0787027132088212,0.00834266127363734,0.031612711726287,-0.0382477011572925,-0.00389560409404276,0.0936251153301571,-0.0105016162963538,0.0793111573049336,-0.00546527184452634,-0.0378159596173201,0.129955989167343,0.0431626795757291,-0.0522027912491974,0.0875413830858915,-0.0269502582333526
"ENSG00000004468",-0.137167128969976,-0.0375164383011321,0.0500601554225745,-0.0464412706076267,0.0069567619750039,0.0684652600388141,0.0475516455768025,-0.0603458776151406,0.0680994151506353,-0.105201799207765,0.0660569109070593,-0.0134968965674964,0.0383775538642798,-0.12876628580135,0.0821429206372035,0.00967438953446196,0.0647896876809442,-0.0532509773782622,-0.161299441448438,-0.0462435170799126,-0.014013080138165,-0.0503331211580613,0.0748313703528344,0.00809850264187154,0.167403042497777,-0.0612766533454314,0.0319185132868019,0.12519502256389,-0.0416601450790572,-0.0848308282208532,0.0983307050826379,0.0834680846288545,-0.0541360016528621,-0.13690327240415,0.00372321820385342,0.0855530404102022,-0.000706924026012635,-0.049392032349156,0.0750915255659394,-0.105113633846792,-0.023420048673074,-0.0370432879812419,-0.100297017736514,0.0208700168878671,0.138511063697409,0.114859449793878,0.0421123110591684,-0.103894545496171,0.0411413003947164,-0.00722535545152619,-0.000290068138296069,-0.00427000393436347,-0.026894671823309,0.0703676618118766,-0.0161125451174279,-0.0873187971378342,0.0841916706598831,0.0737195764524506,-0.125829114480288,0.128504722771492,0.124194583190725,0.041078081286852,-0.0926906719275571,0.137180666507387,0.0139279144878763,-0.141811291035386,-0.00485000365617536,0.113753265961921,-0.135499873444472,0.191204718689781,0.145371844884614,-0.0940855124986757,-0.041451702279642,0.0344262311028465,0.125974610714851,0.01885404783074,0.053678382683784,-0.0331506918912142,-0.0648965078102936,0.0803393519891648,0.032172771790808,0.0194205191452526,-0.0589866018551862,-0.0430511840888589,-0.00886596263426466,-0.103536928484278,0.127428102560388,-0.08181256042704,0.01286011916919,0.0803317354534819,0.068986409627555,0.0353779365560514,0.0535085365654768,0.0849645827395958,0.0205316902630734,0.0981188496229754,0.0942730718964681,-0.103640431240344,0.149326669283132,-0.0396761730219939
"ENSG00000005075",-0.0101320640125282,0.00712992361013905,0.00516984983065834,-0.00730403846235989,0.00326925972062017,0.00620666239797404,-0.0253294534506993,0.00421235162051922,-0.00817755419795884,-0.0144291489685805,-0.0239677262681782,-0.00674168349709732,-0.0216562339998341,0.001599384583784,-0.0111784591505876,-0.0018901652294793,-0.0195098357066772,0.0161626448646081,-0.0104718084409789,-0.00662540156452523,0.0116891861012577,-0.00843079148253595,-0.0105154676658825,0.0212907715648003,-0.00124431917533678,-0.00483146310731533,0.0111879731434942,-0.0288307146075808,0.00067883887167723,0.00657087368827305,0.030508607866033,0.00875965290822053,0.00186633098573474,0.0219799485887843,-0.00639087143948818,-0.0228086490959263,0.00449245969499516,0.00834452008498882,0.0145952163298163,-0.0267057484683368,0.0205665582581565,0.00587609909135792,-0.00390946346342762,-0.023581553223864,-0.0258430394100242,0.00341569265556078,-0.0205916964858029,0.00955593457397695,-0.00522620611274683,0.00551948755102679,-0.000816938947112481,-0.000249200159100296,-0.0143581970676617,-0.0278995414071564,-0.0123505554622801,0.0111189559537638,-0.0245527971232634,-0.0129593969444417,-0.0166244263582345,-0.0240223676191029,0.0104617593395359,-0.000378976103116835,0.013103162916124,-0.0143982559192604,0.00569948643138567,0.00232381593217309,-0.0102190903211206,-0.0137617681115374,0.0113506332552483,0.00463087850150377,0.00893313015556643,-0.0204702924770829,-0.0116082503407134,0.0154349443097121,-0.00738351045243931,0.0232998522571297,0.00470712386314184,-0.0186853776415735,-0.00717558088774897,0.0325000998799011,0.0271329301065557,0.00478912331448097,0.0161176020820911,-0.00348685546784025,0.0122760777015901,0.00919076076433001,0.000312056118243629,-0.0360333631546892,-0.0328713981609512,-0.0156919899361407,-0.00306690585899372,-0.0234054761236105,0.00222035866812722,0.00722786508173671,0.00986146510952545,-0.0215064733907745,0.0444220489493779,0.011191837986313,0.0162586210214462,-0.0361094254741427
"ENSG00000005187",-0.168162717598814,0.172187800754109,-0.10585828353878,-0.202617778998396,-0.25206674523926,0.102475656849746,0.167439351870869,-0.0473826699884885,0.14337447389572,0.000849799962792309,-0.109120278877304,-0.313422369910672,0.025817534920936,-0.050723869141289,0.226604555774147,0.133161777038919,0.191252801948208,0.356513954992498,0.158406128083547,-0.0797625228709401,0.0486254384876882,-0.0921306902473402,0.281041371762824,-0.0746712787412042,0.0207606542481838,-0.247245314222609,0.149934164545868,-0.0695968351787093,-0.0490453599376154,0.242503829612131,0.212716771564258,-0.0932406564402465,0.0633008755464027,-0.107897865507813,-0.0100203524657714,-0.027799043443045,-0.131101421382608,0.149066249780544,0.0963869096238262,-0.206323436133338,-0.0169101417261871,-0.100043725860659,0.197817264138376,0.186861657632205,0.167026351312781,-0.0510485473248812,-0.129328359308195,0.0156744232076651,-0.109128857901951,0.21177277797717,-0.0984133621149366,-0.199282055772436,0.157585344662702,0.188617226406322,0.0322690752641803,0.153789044730346,0.103898734326926,0.168904162484156,0.297535902537273,-0.10738958806289,0.332029052498809,-0.442092253941114,-0.320683556455703,0.114347525769997,0.145080944692961,0.25686695884495,0.288491460983984,0.220083975025913,0.0346210737170045,0.593183574100848,-0.299937177655939,0.195940573025809,0.291032955127981,0.106132903016095,0.112165113518847,-0.0321827255126412,0.155553569724659,-0.327048809978089,0.312975393144333,0.0722985160970482,0.16128474718156,0.0571745993895599,-0.0258008770244337,0.292368096969956,0.0202453953776599,0.155286153013156,-0.148104631678658,0.267078618724466,-0.0341963304583643,0.286504936811918,-0.0895459263678412,-0.40309218485679,0.0214033558353656,0.209441064420846,0.106579583698338,-0.17014687261254,0.301899447921492,-0.0683449126819125,-0.152763383669036,-0.221142256280652
"ENSG00000005471",-0.00457158167944828,0.0690539912859597,0.0254563188712782,0.0479627868251815,0.167640981496264,0.111466016984818,0.0400042512362286,-0.0631599574941914,-0.0199360894712967,-0.0434889751434184,-0.00202411134438174,-0.0183337889936619,-0.0376368612717108,0.000279245031308057,-0.0681098338959215,0.057352660410106,0.0832230714472768,-0.12207079490016,-0.0605442433611015,-0.0429466377494262,0.0437719684197544,0.0648928907547264,0.076558547864749,0.0566502045259603,0.0490115376994773,-0.0922940400714763,-0.0346770914082712,-0.0241601755288371,-0.0746687452299848,0.0433067940007633,-0.0762935092401777,0.0530043840618097,-0.0327696564953439,-0.0889688129831634,-0.10061439506704,-0.0430435990335088,-0.11554001813156,0.137050859947935,0.0033328203619103,0.0785678577181016,-0.0219429273955841,0.0990750632907496,-0.0831757403836313,0.0193521639702439,-0.0448181414813979,-0.121778147667188,-0.0228985359654798,-0.0521529278003369,0.0568469410267258,0.0569932206074286,0.0241041120122816,-0.00434230551642406,0.0778445645332421,0.155583252985215,0.107717757622925,-0.122319790661412,-0.142494243147125,-0.0229413134148492,-0.0622480521387915,0.00714033822866744,0.0359654179787645,0.0317820475224096,-0.0687272880560524,0.064728792009288,-0.132323853178872,-0.0552822575607408,-0.0249600413102433,-0.0288591736799416,-0.10420386895519,-0.0784231043438472,-0.0337937641749619,0.125672683069833,0.0902567371246698,-0.0468625109440583,0.00706813678162231,0.0583798207386791,-0.0150385722283698,0.0678285346425072,0.0767394552070779,0.0564203144663933,-0.0548444331886947,-0.0274908388321593,-0.115031175721648,0.0938233285680572,-0.0516832963031051,0.105254488223996,-0.0603728691146079,-0.0348043976533486,-0.118016600926557,0.160054264568134,-0.0775703298899683,-0.103733798504831,-0.00488648648036289,-0.152978790442908,-0.0663478113440987,0.0288405741273458,-0.0133171056112447,0.0674662984410423,0.0779304293491661,0.141183410217375
"ENSG00000005882",0.0439612521676426,-0.0210207578133802,0.0200938126481035,-0.0480462930895929,-0.0178067666168894,0.0182023517231878,0.0181180028563581,0.00223002837795911,-0.00766803103749952,0.00389408354625717,0.00536233172006732,0.0512635167911043,0.0161561004479793,-0.0145228868891556,0.0232895855675644,0.00894140977618181,0.00170940325971867,0.0442988062062781,-0.00462698662891039,-0.0259620139247252,0.0040136061716609,0.0396337305383163,-0.00278732201199813,-0.0281500123290884,-0.00901515877639992,-0.0283748702914234,-0.0276093909426173,0.00437654516591629,0.0135443384668553,0.00193958381667333,0.034618979425482,-0.0174744508180344,-0.005350606564898,0.00109693939801203,-0.0551177344361861,0.0215246675593247,0.00219369680067819,0.0506459105816189,0.0084872701648456,0.00890596368624583,-0.00284197911895025,0.0428100174017596,0.0031893707388731,-0.000130974680054999,0.00323384711135692,0.0278212059905163,0.00611492842405781,-0.0279369232967013,-0.0424739772983653,0.00508691977490368,-0.00360368681547351,0.052521240426303,0.0037470554133295,-0.0258159008886508,-0.01412065041999,0.0475443888032405,-0.01394545381541,0.0589692115241197,0.0413670196866929,0.014640857703042,-0.0107807338073969,-0.0163337687893609,0.0192782139878035,0.0259438165356168,-0.0270505193521502,0.0306762183272778,0.0145314024130205,-0.00491617984435567,-0.0143270192171004,0.060322088268056,0.00565126363136338,0.0479103259550801,-0.0374119450786367,-0.0290846968784464,0.0258089823788475,-0.0285864264280294,-0.0337650839264069,-0.00391782115143893,0.00199548241475395,-0.0272336603324278,-0.00467035031529242,0.0328149000615015,0.0496159673706764,0.0192877000776534,-0.00666489442514264,-0.0132076332367142,-0.0344642316230825,-0.00235990419855373,-0.00902505264163872,0.0333216042745909,-0.0188784070394606,-0.00307361065020668,-0.0032762022674741,-0.033573419209637,0.00177059388708876,0.0322047870999835,-0.00923043487237767,-0.000935581171577609,-0.0283523017440572,0.0221112432911715
"ENSG00000006071",0.0571560524168984,-0.502359913677707,-0.132976802057807,-0.0700726468913804,-0.664828543893733,-0.28159273861984,0.624535248715216,-0.0490041919062887,0.0598353850079077,0.183122926779543,0.273805555000437,0.0544565119589415,0.27516347354339,0.744965768176739,-0.15961933495482,0.272497790112579,-0.288579723502154,0.619429381986051,0.0728326405213754,0.111790137085087,-0.529285084725036,-0.563097040611499,0.483476090100655,-0.694503346282247,0.0166274712778837,0.33856492396911,0.333972905354137,0.387108299111954,0.29648824058181,0.534786739187794,-0.0729380135680918,-0.357389506195775,0.132653029256429,-0.0134585636099946,-0.00458789767103279,0.182747111519399,0.160854607000772,0.000327620460655341,-0.530972408596866,0.313710078318329,0.727762619756482,0.0572377926060885,0.0823169753063607,-0.206725903259731,-0.320029765614284,-0.103099716587978,-0.666657643584951,0.288403901338334,0.218241324538277,-0.387419421627813,0.417605926128424,0.155170969742781,-0.243602492398547,-0.653141941720127,0.152351124167006,-0.142649313034939,-0.0415287120788961,0.0469693763102524,-0.467048101887254,0.2652336385214,0.0354545972654416,-0.276185816536752,-0.479604812745579,-0.0179672707736902,-0.816763896527222,-0.633098147886563,-0.285693436905212,0.510583829166864,-0.205167535713633,0.00933002678186588,0.341444392954949,-0.74441814928174,-0.0278243708391377,-0.0430702438208336,-0.0855666629162447,-0.0270404766248095,-0.0598162619960978,-0.548069912797928,0.521219686907223,0.402162593528711,0.221266185095471,-0.0897514709091919,0.0842656515134169,-0.410025627324548,-0.054958454275188,-0.214089999751171,-0.179480878827235,0.297434702610576,-0.848692736518981,-0.0413571605362498,-0.0227008943313085,-0.0504681248800926,-0.0291825057783508,-0.233061924123811,0.197542553264185,0.0968879682842688,-0.221130371830399,0.209604999033424,0.527732291664757,-0.418680563909895
"ENSG00000006530",0.0508315978249955,-0.0139261925670857,-0.0134585444537547,0.0473458665052756,0.0509230791512418,0.00245776902538041,-0.000154832982668359,0.0243399121934767,-0.0321302897607734,-0.0362850206983218,-0.0334479021250515,0.0300325661518407,0.00757728411249923,0.0105583634239092,-0.0160814517119106,0.00389886613499943,-0.00339687512804337,0.0253618637254476,-0.0250813219044057,0.0215404576087412,-0.0831760157962374,-0.0550853443594531,-0.0121125937421126,0.0914211220408562,0.0962521422848104,0.00541472083489866,0.00497815450286317,0.0460216404915827,0.0495844007995333,0.0561367490323064,-0.0225124833393662,0.0320487998370678,-0.0275015177931375,-0.0365855209808699,-0.0629019243085272,-0.0568209224180992,0.0232283750976549,-0.0102665829791285,0.00355314170024591,0.00563300172078287,-0.0147492202985652,0.0397006896809259,0.0338673338701222,-0.00293344432331693,0.0262512029264379,0.0116367033057375,-0.000413273087383057,0.000930802949677795,0.0443419762941783,-0.0098402432704897,-0.00964777174060845,0.0137989451873207,-0.0309621428792225,0.0352665470211735,0.0594299462679781,0.0104525905160406,-0.0232784373074309,-0.0445599961568118,0.0200877639384203,-0.052351849287143,-0.0174954334345376,-0.0437466250037102,0.0482448098221713,-0.0133510130495801,-0.0739525225087661,-0.0156788577254014,-0.0576354368534579,0.000187409663144347,0.00955018019025483,0.00412905400588356,0.0104112317677817,-0.0269199886491897,0.0130930735422593,-0.0715419091336795,-0.0511751292524617,0.0202078041888897,0.0270896609351507,-0.0260664420357594,-0.00780535545010419,-0.0234809599641968,-0.0458999480463457,0.0347710659323834,0.00671040899220578,0.0129477194144791,-0.0180891769810418,-0.0164913514020318,-0.00727013142016414,0.00344054762261899,-0.0172741051464103,0.00719629819625476,-0.0175781451827256,0.0405523274575129,-0.0537263218731609,-0.00393223536869756,-0.016602944455725,-0.0210154385543742,-0.0793796663942687,-0.0272128038455464,0.0130497724427899,-0.0398697182739547
